PASRBEK;21;
P¡çAL;21;
PATLEVI»;21;
PAULIK;21;
PAUMER;21;
PAVLINSK›;21;
PAVLOVIC;21;
PEHL;21;
PEKAJ;21;
PEKR;21;
PELZMANN;21;
PENC¡K;21;
PENN;21;
PEÿÕ;21;
PESCHL;21;
PÃSNI»¡K;21;
PETRU“O;21;
PETÿIV›;21;
PEZA;21;
PFISTER;21;
PFOHL;21;
PIDANI»;21;
PIHAR;21;
PICHAL;21;
PÕKA;21;
PIMPARA;21;
PISAR»ÕK;21;
PISKORZ;21;
PIäA;21;
PIçHA;21;
PITRMUC;21;
PIVAR»I;21;
PIWOWARSKI;21;
PLHA;21;
PLINCELNER;21;
PLINCNER;21;
PLZA;21;
POBEéAL;21;
PODHORECK›;21;
PODPINKA;21;
POCHYBA;21;
POLENSK›;21;
POLIA»IK;21;
POLNAR;21;
POMEISL;21;
PONGO;21;
PONKA;21;
PORZER;21;
POäVANC;21;
POTOM¡K;21;
POTSCH;21;
POZDÃCH;21;
POZNAR;21;
PRAJZNER;21;
PRIESNITZ;21;
PRIM¡SEK;21;
PäENSK›;21;
PU»;21;
PUäPACHER;21;
PUZRLA;21;
RADOUäEK;21;
RAJ»A;21;
RAMAJZL;21;
RAäPL;21;
RATHOUS;21;
RATHOUZSK›;21;
RATIMEC;21;
RAUCHFUSS;21;
RAZIM;21;
RECMANIK;21;
REGAL;21;
RECHTIG;21;
REIGL;21;
REJKA;21;
REJTA;21;
REMäÕK;21;
RINGL;21;
RINN;21;
RIZNER;21;
ROLA;21;
ROSINEC;21;
R’SSNER;21;
ROY;21;
RUBÕK;21;
RUSCHKA;21;
RUä;21;
RYGOL;21;
R›GR;21;
RYKLÕK;21;
RYäICA;21;
R›ZLER;21;
ÿEZ¡»EK;21;
SƒCKL;21;
SAIVERA;21;
SALACH;21;
SANCHEZ;21;
SASIN;21;
SATORIA;21;
SEETHALER;21;
SEKEL;21;
SELINGR;21;
SELIX;21;
SELNÕK;21;
SCHACHL;21;
SCH÷NAUER;21;
SCHW¡B;21;
SIEKEL;21;
SIEKLÕK;21;
SIKLENKA;21;
SIPPL;21;
SISKA;21;
SITAR;21;
SKALKOä;21;
SLIMAÿÕK;21;
SLIPKA;21;
SLOVAN;21;
SMIK;21;
SMISITEL;21;
SOJ»ÕK;21;
SONT¡K;21;
SOVEK;21;
SP¡»AL;21;
SPIÿÕK;21;
SPOHNER;21;
SPONNER;21;
SPŸRA;21;
SRNÕ»EK;21;
STAND;21;
STANEC;21;
STENGL;21;
STENZEL;21;
STISKA;21;
STONE;21;
STRAéICK›;21;
STRB¡»EK;21;
STRECK;21;
STRMÕSKA;21;
STROKOSZ;21;
STROMECK›;21;
STRYHAL;21;
STÿASLI»KA;21;
STÿEäINKA;21;
STUMMER;21;
SVACH;21;
SVITI»;21;
SWIENCZYK;21;
SYKALA;21;
SYÿENA;21;
SZAPPANOS;21;
SZ’KE;21;
äAFARIK;21;
äANTÕN;21;
äELER;21;
äELICHA;21;
äENKAPOUL;21;
äER›CH;21;
äIMI»EK;21;
äIMUNEK;21;
äIPON;21;
äIäUL¡K;21;
äKOÿEPA;21;
äKRLÕK;21;
äKROBALA;21;
äKROUD;21;
äKURKA;21;
äLAHORA;21;
äLAP¡NEK;21;
äLEHOBER;21;
äLEHUBR;21;
äMATLA;21;
äMONDRK;21;
äMORA;21;
äNÕDL;21;
äOVAR;21;
äPANILLER;21;
äPANNER;21;
äPATINKA;21;
äPERGER;21;
äTAINC;21;
äTEIN;21;
äTORA;21;
äTRBO;21;
äTRICZ;21;
äUBJAK;21;
äULKO;21;
äUNTIL;21;
äURIK;21;
äURÕK;21;
äVACHO;21;
äVOB;21;
äVRDLÕK;21;
T¡»NER;21;
TAJBR;21;
TANCL;21;
çAPçUCH;21;
TATAL¡K;21;
TAZBIREK;21;
TEJNORA;21;
TEPLANSK›;21;
TERAZ;21;
TEXLER;21;
TILER;21;
TOBIAä;21;
TOBIäEK;21;
TOM¡äIK;21;
TOMICK›;21;
TOMI»;21;
TONHAUSER;21;
TOPOLAN»IN;21;
TREKOVAL;21;
TREN»AN;21;
TRENK;21;
TREPERA;21;
TÿESKA;21;
TÿESK›;21;
TSCHUNKO;21;
çUIK;21;
TUR»A;21;
TUR»¡K;21;
UHERKO;21;
UHL¡RIK;21;
UHLIARIK;21;
UHRINEC;21;
ULI»KA;21;
ULLSPERGER;21;
VACKE;21;
VALENTOVI»;21;
VALIGURSK›;21;
VARDAN;21;
V¡ROä;21;
VARTECK›;21;
VAäÕNEK;21;
VATRT;21;
VEJNOSKA;21;
VEJSTRK;21;
VELINGER;21;
VÃNCEK;21;
VIDRMERT;21;
VIKO“;21;
VINTRICH;21;
VÕTKOVI»;21;
VIZI;21;
VLKAVEC;21;
VOBR¡TIL;21;
VODINSK›;21;
VOKAS;21;
VOLK¡N;21;
VORUDA;21;
VOéICK›;21;
VRANEäIC;21;
VRCHOTKA;21;
VUONG;21;
V›BÃRA;21;
V›DA;21;
VYDAREN›;21;
VYSKUP;21;
V›STÿELA;21;
VYéRAL;21;
WALTR;21;
WANTULA;21;
WARISCH;21;
WEDLICH;21;
WELZL;21;
WITTMAYER;21;
Z¡GORA;21;
Z¡ÿICK›;21;
Z¡äKOLN›;21;
ZBYNÃK;21;
ZDECHOVAN;21;
ZDOBNICK›;21;
ZEGERMACHER;21;
ZET;21;
ZETTLITZER;21;
ZIERIS;21;
ZIMOV»¡K;21;
ZIMULA;21;
ZORN;21;
ZOULÕK;21;
ZUB¡L;21;
ZVÃÿ;21;
ZVIKL;21;
ZYKL;21;
éAK;21;
éIBRITA;21;
éMOL;21;
éOLNA;21;
éUFFA;21;
éYREK;21;
¡BEL;20;
¡CS;20;
AIPLDAUER;20;
AKSMAN;20;
ANDREJ;20;
ANIOL;20;
ARNDT;20;
ARVAY;20;
ASCHERL;20;
ASSMANN;20;
AUERVEK;20;
BABI¡K;20;
BACUL¡K;20;
BAJAN;20;
BAJNOK;20;
BAKäA;20;
BALAäKO;20;
B¡N;20;
BARABASCH;20;
BARAC;20;
BARBORÕK;20;
BARNOä¡K;20;
BAROTEK;20;
BARTECZEK;20;
BASZCZYNSKI;20;
BAäANDA;20;
BAUä;20;
BAéÕK;20;
BECHNER;20;
BEKA;20;
BELOBRAD;20;
BEN»¡K;20;
BERENREITER;20;
BERGNER;20;
BERMANN;20;
BERNDT;20;
BERNREITER;20;
BESM¡K;20;
BIEDA;20;
BIEGEL;20;
BÕCHA;20;
BILLICH;20;
BJELKA;20;
BLAIL;20;
BLAJDA;20;
BLEDY;20;
BOBREK;20;
BOCZEK;20;
BO»INSK›;20;
BOGD¡NY;20;
BOGUMSK›;20;
BOCHENEK;20;
BOMBÕK;20;
BOROVI»;20;
BORäÕK;20;
BOTHA;20;
BRENN;20;
BRETH;20;
BRIM;20;
BRIXA;20;
BRKAL;20;
BROTAN;20;
BROVJ¡K;20;
BRäLÕK;20;
BRTINSK›;20;
BRUMAR;20;
BRZKOVSK›;20;
BÿEäçAN;20;
BUGA;20;
BUGEL;20;
BUCHL¡K;20;
BUROCK;20;
BUäOV;20;
BYSTRO—;20;
BZENECK›;20;
CAB¡LEK;20;
CAPANDA;20;
CARBA;20;
CARROLL;20;
CEKL;20;
CERM¡NEK;20;
CIPL;20;
COMOREK;20;
CUBER;20;
CUNDA;20;
CZEKAJ;20;
»ABELKA;20;
»ABOUN;20;
»AKRDA;20;
»AMB¡L;20;
»AVOJ;20;
»EJKOVSK›;20;
»ELANSK›;20;
»IERNIK;20;
»IéM¡RIK;20;
»URGALI;20;
DABROWSKI;20;
D¡MEK;20;
DANICS;20;
DANIäKO;20;
DANYO;20;
DAVIDEK;20;
DE LUCA;20;
DÃD¡K;20;
DELÕN;20;
DERDA;20;
DERMEK;20;
DEUTSCHER;20;
DINKA;20;
DOBRO“;20;
DOFKA;20;
DORAZÕN;20;
DOROTKA;20;
DOROTOVI»;20;
DOVHUN;20;
DRAHANSK›;20;
DRAKSEL;20;
DRIEN;20;
DÿEVJAN›;20;
DÿIZGA;20;
DUBAN;20;
DUCZYNSKI;20;
DUDKOVI»;20;
DUDLÕ»EK;20;
DŸCHODNÕ;20;
DULAI;20;
DUNAJ»ÕK;20;
œURÕK;20;
EBER;20;
EGERMAYER;20;
EGERSDORF;20;
ENDERS;20;
ENGELHARDT;20;
ENGLC;20;
FACKENBERG;20;
FALCMAN;20;
FANFRLA;20;
FANTURA;20;
FARAGO;20;
FASSMANN;20;
FEISTAUER;20;
FEISTNER;20;
FERINA;20;
FIALÕK;20;
FIL»¡K;20;
FILIäTEIN;20;
FIRON;20;
FLAISIG;20;
FLÕBOR;20;
FLIGL;20;
FLOREA;20;
FLUTKA;20;
FOFONKA;20;
FRANKOVI»;20;
FRAä;20;
FRENDL;20;
FRIEBEL;20;
FRLAUS;20;
FR’MEL;20;
FR›Z;20;
FUGLÕK;20;
FUJDIAR;20;
GAœOUREK;20;
GAJDZIOK;20;
GALEJA;20;
GALNOR;20;
GARAJA;20;
GARGELA;20;
GASMAN;20;
G¡äP¡R;20;
GAVEL;20;
GAVRUN;20;
G…CI;20;
GEPPERT;20;
GERHART;20;
GEROLT;20;
GERéI»¡K;20;
GLABASNIA;20;
GLAJC;20;
GLAJCAR;20;
GLOGER;20;
GLOTZMANN;20;
GNOL;20;
G÷BL;20;
GODA;20;
GODOVSK›;20;
GOIS;20;
G÷LLNER;20;
GOLUCH;20;
GOMOL¡K;20;
G÷TTHANS;20;
GRABIEC;20;
GRABKA;20;
GRAFNETR;20;
GRASSL;20;
GRAUBNER;20;
GRETZ;20;
GROLIG;20;
GRONES;20;
GROZMAN;20;
GUL¡N;20;
GULIä;20;
G‹NZEL;20;
G⁄TH;20;
GY÷RI;20;
HABO“;20;
HAINTL;20;
HAJNALA;20;
HAL¡TEK;20;
HAMON;20;
HANKER;20;
HANTYCH;20;
HANZLOVSK›;20;
HARING;20;
HAUGE;20;
HAVLATA;20;
HAYES;20;
HEDEJA;20;
HEDERER;20;
HEFLER;20;
HEIMRATH;20;
HEITEL;20;
HEITZER;20;
HEJMALÕ»EK;20;
HELIGE;20;
HEMRLÕK;20;
HENEBERG;20;
HENTEK;20;
HENZEL;20;
HERBE;20;
HERMON;20;
HIKADE;20;
HIÿMAN;20;
HL¡DEK;20;
HLADNÕK;20;
HOCKO;20;
HODOVANEC;20;
HOFERIK;20;
HOFINGER;20;
H’FLER;20;
HOCHMAJER;20;
HOLE»KO;20;
HOLÕNSK›;20;
HOLKŸ;20;
HOLOV»¡K;20;
HORDÃJ»UK;20;
HOSPODY;20;
HRAB;20;
HR»KUL¡K;20;
HREBI»ÕK;20;
HÿEäIL;20;
H‹BSCHMANN;20;
HU»KA;20;
HUDERA;20;
HUM“AL;20;
HUN»A;20;
HUNKES;20;
HŸREK;20;
HUÿÕK;20;
HUSSAR;20;
CHAP»¡K;20;
CHRASTECK›;20;
CHRE“O;20;
CHROMIK;20;
CHROMY;20;
CHYTAL;20;
CHYTÕLEK;20;
IBEHEJ;20;
IHN;20;
ILICH;20;
INGVORT;20;
IäT”K;20;
ITTNER;20;
IV¡N;20;
IVANECK›;20;
IZDN›;20;
JACIK;20;
JƒCKEL;20;
JAGLAÿ;20;
JACHNÕK;20;
JAMBORA;20;
JANETA;20;
JANK¡SEK;20;
JAN”;20;
JARECK›;20;
JARMER;20;
JAROä»¡K;20;
JELENEK;20;
JIROCH;20;
JOANIDIS;20;
JOCHMANN;20;
JORDANIDIS;20;
JOUDA;20;
JUL¡K;20;
JURŸ;20;
J‹THNER;20;
KABIESZ;20;
KACAR;20;
KA»ERIAK;20;
KA»I;20;
KAN¡T;20;
KANDALÕK;20;
KANSK›;20;
KAPLICK›;20;
KAPUSTKA;20;
KARPF;20;
KATUä»¡K;20;
KAULER;20;
KAURA;20;
KELE;20;
KELEäI;20;
KEPPERT;20;
KILBERGR;20;
KINCLER;20;
KINZLER;20;
KLAJMON;20;
KLAJN;20;
KLAMERT;20;
KL¡äTERECK›;20;
KLBÕK;20;
KLINGR;20;
KLOSTERMANN;20;
KLOUéEK;20;
KLUFA;20;
KNAIZL;20;
KNAPEC;20;
KNEISSL;20;
KODED;20;
KOFL;20;
KOH¡R;20;
KOK¡ä;20;
K÷KENY;20;
KOLAVÕK;20;
KOLEBA»;20;
KOLIBÕK;20;
KOLICH;20;
KOLINGR;20;
KOLISKA;20;
K÷LLNER;20;
KOLPEK;20;
KOLROS;20;
KOLŸCH;20;
KOMM;20;
KOMPRS;20;
KONARSK›;20;
KOPELEC;20;
KOPERD¡K;20;
KORBAä;20;
KORBER;20;
KORBUT;20;
KORKEä;20;
KOSTOREK;20;
KOTINSK›;20;
KOTNAUER;20;
KOTNOUR;20;
KOUL¡K;20;
KOUTENKA;20;
KOZIC;20;
KOZIOL;20;
KOéEJ;20;
KOéN¡REK;20;
KR¡»AL;20;
KR¡K;20;
KRAKEä;20;
KRALERT;20;
KR¡LI»EK;20;
KRAM¡RIK;20;
KRAVCOV;20;
KREJZ;20;
KRESNI»ER;20;
KRESSA;20;
KREUZMANN;20;
KRHUTEK;20;
KRIML;20;
KRINKE;20;
KRISTO“;20;
KRNÕNSK›;20;
KROL¡K;20;
KRONYCH;20;
KRPA»;20;
KRUG;20;
KRUT›;20;
KRYCH;20;
KRYNDLER;20;
KRYNER;20;
Kÿ¡K;20;
KÿEVK›;20;
KÿOUSTEK;20;
KSE“¡K;20;
KäÕKAL;20;
KUBATKA;20;
KUBUä;20;
KU»AVA;20;
KUDRI;20;
KUKAN;20;
KUKURA;20;
KUMST›ÿ;20;
KUNIK;20;
KUNZL;20;
KUPIEC;20;
KUR¡é;20;
KURNIK;20;
KURTZ;20;
KUäINA;20;
KUTA»;20;
KUTZEND÷RFER;20;
KŸZL;20;
KYLIAN;20;
KYNICK›;20;
KYPÃNA;20;
KYRI¡N;20;
LABUZÕK;20;
L¡»ÕK;20;
LAJGOT;20;
LAMA»KA;20;
LASZ¡K;20;
L¡SZLO;20;
LAä»¡K;20;
LAäTUVKA;20;
LAUTERKRANC;20;
LAZAR»ÕK;20;
LAéAN;20;
LEICMAN;20;
LEISCHNER;20;
LEKKI;20;
LÕBA;20;
LIER;20;
LILL;20;
LIMPOUCH;20;
LINTIMER;20;
LOKäA;20;
LOMBART;20;
L’RINCZ;20;
L’W;20;
LUCHIAN;20;
LURSK›;20;
LUSTIK;20;
LUä“¡K;20;
LVOVSK›;20;
L›R;20;
MACZKO;20;
MA»ENKA;20;
MAG;20;
MAGRLA;20;
MAJ;20;
MAJKO;20;
MAKO“;20;
MAKUKA;20;
MALAGA;20;
MALE»;20;
MALENKA;20;
MANCA;20;
MANUEL;20;
MARAN»¡K;20;
MARISKO;20;
MARKANT;20;
MARSHALL;20;
MARSCHALEK;20;
MARTINSK›;20;
MARTIäKO;20;
MARYSKA;20;
MATÃJÕ»N›;20;
MATÃJN›;20;
MATHAUS;20;
MATO;20;
MATUN¡K;20;
MATURKANI»;20;
M¡TY¡S;20;
MATYASKO;20;
MAXIMOVI»;20;
MAZALOVSK›;20;
MAéG⁄T;20;
MEISSEL;20;
MELEK;20;
MENTEL;20;
MERHULÕK;20;
MERY;20;
MESAR»;20;
MESSANY;20;
METYä;20;
MEZL;20;
MIHALCO;20;
MICHNIK;20;
MIK¡»;20;
MIKLAä;20;
MIKOLAJSK›;20;
MILES;20;
MÕZNER;20;
MLADÃJOVSK›;20;
MOCA;20;
MODRA;20;
MOCHAL;20;
MORAWSKI;20;
MOSCATO;20;
MOST›N;20;
MOT¡LEK;20;
MRA»NO;20;
MUDR;20;
M‹HLBERGER;20;
MULTRUS;20;
MUR¡NYI;20;
M›TINA;20;
NA»EV;20;
N¡HUNEK;20;
NAISER;20;
NAJDEKR;20;
NALEVAJKA;20;
NASTULCZYK;20;
N¡VORKA;20;
NEFFE;20;
NEMET;20;
NEPALA;20;
NEPEÿEN›;20;
NESTAREC;20;
NETTL;20;
NEUDEK;20;
NEVEDEL;20;
NIEZGODA;20;
NIKODYM;20;
NIKU;20;
NIM»;20;
NOL;20;
NOS¡KOVEC;20;
NOSSEK;20;
NUTZ;20;
OBERMAN;20;
OBYT;20;
OHAINKA;20;
OHNISKO;20;
OHNUTEK;20;
OCHOC;20;
OCHODNICK›;20;
OKOä;20;
OKURKA;20;
OLSZOWY;20;
OMCIRK;20;
ONDR¡äÕK;20;
ONDROVI»;20;
ONGER;20;
ORTMANN;20;
OSELKA;20;
OSTAä;20;
OSTROéÕK;20;
OTMAN;20;
OTRUSINÕK;20;
OTYPKA;20;
OZOR¡K;20;
PACETTI;20;
PACL;20;
PACOLT;20;
P¡DECK›;20;
PAJK;20;
PAJPACH;20;
PANKR¡C;20;
PANTOK;20;
PAPÕREK;20;
PARL¡SEK;20;
PARZYK;20;
PATERMANN;20;
PATZ¡K;20;
PAULÕNY;20;
PAVLISTA;20;
PAVOL;20;
PAWLOWSKI;20;
PENÕäKA;20;
PERLA;20;
PERLINGER;20;
PESSER;20;
PESSR;20;
PETSCHENKA;20;
PETURA;20;
PFL…GER;20;
PIECZONKA;20;
PINDEL;20;
PIND”R;20;
PIäEK;20;
PIäKANIN;20;
PIäTEK;20;
PITROCHA;20;
PLAJNER;20;
PL¡“AVA;20;
PLAVNICK›;20;
PLEäA;20;
PLOSKONKA;20;
PLOSZEK;20;
PLOTICA;20;
PNIOK;20;
PO»¡ROVSK›;20;
PODUäEL;20;
POHLUDEK;20;
POJEZDN›;20;
POLKOR¡B;20;
POLOMINI;20;
POMYK¡»EK;20;
PONGR¡CZ;20;
PO“UCH¡LEK;20;
POÿT;20;
POS¡D;20;
POSELT;20;
POSLÕK;20;
POSTÿIHA»;20;
POTAN»OK;20;
POTO»IAR;20;
POTOPALSK›;20;
PRACHMAN;20;
PR¡ZNOVSK›;20;
PREIBISCH;20;
PRESS;20;
PRIESEL;20;
PRIäKIN;20;
PROFELD;20;
PROCHASKA;20;
PR÷SCHL;20;
PROSTIN¡K;20;
PÿEVOROVSK›;20;
PU»EGL;20;
PUFR;20;
PUCHER;20;
PULCER;20;
PURGER;20;
PURMAN;20;
PŸST;20;
PUSZTAI;20;
PUTSCH÷GL;20;
PYTLIK;20;
RAJäNER;20;
RAMIä;20;
RATHUSK›;20;
REBEKA;20;
REHN;20;
REITSCHLƒGER;20;
REJFÕÿ;20;
R…MAN;20;
REP¡K;20;
REPA“;20;
RETYCH;20;
REZ¡K;20;
RIBKA;20;
RING;20;
RITNOäÕK;20;
RITZKA;20;
RODA;20;
ROœAN;20;
R’HRICH;20;
RONZA;20;
R”TH;20;
ROTTNER;20;
ROV“AN;20;
ROZMAJZL;20;
RUBY;20;
R‹CKAUF;20;
RUDLOF;20;
RUDORFER;20;
RUTTNER;20;
RYGER;20;
RYCHT¡RECH;20;
RYCHVALSK›;20;
RYä¡LEK;20;
R›VORA;20;
RZYMANEK;20;
ÿI»AN;20;
SABADOä;20;
SAIFERT;20;
SAJKRäMÕD;20;
SAJTL;20;
SATORI;20;
SAXA;20;
SEKELSK›;20;
SEMBDNER;20;
SERIä;20;
SCHADE;20;
SCHIEDEK;20;
SCHIERL;20;
SCHINKO;20;
SCHLƒGEL;20;
SCHNEIDERWIND;20;
SCH÷NBEK;20;
SCH÷NHERR;20;
SCH÷NIGER;20;
SCHRAMEK;20;
SCHŸREK;20;
SCHWACH;20;
SCHWANZER;20;
SCHWOISER;20;
SILVA;20;
SIN»¡K;20;
SKRUTEK;20;
SKÿÕ»IL;20;
SKUK¡LEK;20;
SLIVE»KA;20;
SMÃTALA;20;
SMETANKA;20;
SMETIV›;20;
SMLSAL;20;
SOBAS;20;
SOBLAHOVSK›;20;
SOFILKANI»;20;
SOKOLOV;20;
SOP”CI;20;
SOPPE;20;
SPORER;20;
SPRINGINSFELD;20;
SPRUéINA;20;
SRUBJAN;20;
STANGL;20;
STARNOVSK›;20;
STAVENÕK;20;
STEINBOCK;20;
STERNADEL;20;
STIEBITZ;20;
STOCKINGER;20;
STRÕé;20;
STRON»EK;20;
STRéANOVSK›;20;
STUä;20;
SUL¡NSK›;20;
SUMEGA;20;
SUNEGA;20;
SUSKO;20;
SUTT›;20;
SVÃNT›;20;
SVETLÕK;20;
SVITOK;20;
åWIERCZEK;20;
SZIKORA;20;
äAB¡K;20;
äELMEK;20;
äERH¡K;20;
äIBIL;20;
äIFFNER;20;
äIFRA;20;
äÕCH;20;
äIN;20;
äINKMAJER;20;
äITLER;20;
äKRIBA;20;
äKUCA;20;
äLAP¡»EK;20;
äMATOL¡N;20;
äMEIDLER;20;
äM…REK;20;
äMÕT;20;
äMOLC;20;
äNAIDER;20;
äNOBR;20;
äOBOR;20;
äPOTT;20;
äRAML;20;
äREDL;20;
äTAFF;20;
äTALZER;20;
äTANDL;20;
äTEFFAN;20;
äTEIER;20;
äTEJD›ÿ;20;
äTELZIG;20;
äTEMBERKA;20;
äTIEBER;20;
äTIMPL;20;
äTRBA»KA;20;
äTYRSK›;20;
äUDERLA;20;
äUPICA;20;
äUROVSK›;20;
äVADL¡K;20;
äVARZ;20;
TA»ÕK;20;
TAHADLO;20;
TACHEZY;20;
TAL¡»EK;20;
TEICHERT;20;
TELNAR;20;
TERCHOVAN;20;
THOMANEK;20;
TINAVSK›;20;
TO»EV;20;
TOLOCH;20;
TOPOLOVSK›;20;
TOäEK;20;
TRAMBA;20;
TRCH;20;
TRIPAL;20;
TROJANOVI»;20;
TRSçAN;20;
TURICK›;20;
TURäNER;20;
çUçO;20;
TYLKA;20;
UHEREC;20;
UHR¡K;20;
ULLER;20;
ULOVEC;20;
UMA;20;
UNGRMAN;20;
URI»A;20;
UäKRT;20;
UTÃäIL;20;
VAGO;20;
VAJDE»KA;20;
VAJSOCHR;20;
VALIAN;20;
VAºKO;20;
VARA»KA;20;
VARDé¡K;20;
VARHAN;20;
VARNUäKA;20;
VAVRIK;20;
VEIGEND;20;
VEKRBAUER;20;
VELEMAN;20;
VIEWEGH;20;
VÕLA;20;
VINAÿSK›;20;
VIäNOVSK›;20;
VNU»KO;20;
VODR¡äKA;20;
VOHAR»ÕK;20;
VOHNÕK;20;
VOCHALA;20;
VOJ»ÕK;20;
VOJTELA;20;
VONI»KA;20;
VOPÿADA;20;
VRATISLAV;20;
VRI»AN;20;
VRäÕNSK›;20;
VRTÕK;20;
VRZO“;20;
VZATEK;20;
WƒCHTER;20;
WALICZEK;20;
WALTA;20;
WANG;20;
WARD;20;
WARDAS;20;
WARZECHA;20;
WEHLE;20;
WEINFURTNER;20;
WEINMANN;20;
WEINTRITT;20;
WEISBAUER;20;
WEISGƒRBER;20;
WIESINGER;20;
WITZ;20;
WLACH;20;
WNUK;20;
WOFF;20;
WOLTER;20;
WOWRA;20;
ZABOÿIL;20;
ZAHRADNIK;20;
ZAMOUÿIL;20;
Z¡VODA;20;
ZDRŸBECK›;20;
ZDUBA;20;
ZERNER;20;
ZHEJBAL;20;
ZIMML;20;
ZN¡äIK;20;
ZO»EK;20;
ZOTH;20;
ZSEMLYE;20;
ZUCKER;20;
ZWARDO“;20;
ZYCH¡»EK;20;
é¡éA;20;
éILAV›;20;
éUFNÕ»EK;20;
ABENDROTH;19;
¡DI;19;
AMAN;19;
ANDERSEN;19;
ANDRAäI;19;
ANDRS;19;
ANTOäOVSK›;19;
ARBTER;19;
ARTL;19;
AUJEZDECK›;19;
AUR;19;
BAB»ICK›;19;
BABÕNEK;19;
BABIR¡D;19;
B¡CA;19;
BADÕK;19;
BAHNER;19;
BACHER;19;
BACHOREC;19;
BAJTL;19;
BALICZ;19;
BANAä;19;
BANERT;19;
BARI»¡K;19;
BARTON;19;
BARU»¡K;19;
BAäKA;19;
BATELA;19;
BATLÕK;19;
B¡TOVSK›;19;
BAUäTEIN;19;
BAZÕK;19;
BEDRI;19;
BEHANEC;19;
BECH;19;
BELANSK›;19;
BÃLI»;19;
BELINA;19;
BELO;19;
BE“A»KA;19;
BE“AS;19;
BEN»EK;19;
BERINGER;19;
BESTAJOVSK›;19;
BEUTL;19;
BÕDA;19;
BIDL¡K;19;
BIELECKI;19;
BILI;19;
BÕLL›;19;
BIäICK›;19;
BLANK;19;
BLUMTRITT;19;
BOCKSTEFFEL;19;
BODA;19;
BOLARDT;19;
B’NISCH;19;
BOSSANYI;19;
BOäIAK;19;
BOYKO;19;
BOéEJOVSK›;19;
BR¡NECK›;19;
BRANKA;19;
BRECHLI»UK;19;
BROSCHE;19;
BRUJ;19;
BRUN;19;
BRUNHOFER;19;
BRYCHCÕN;19;
BÿEH;19;
BÿEZNICK›;19;
BUBAL;19;
BUCHMANN;19;
BUCHNAR;19;
BURSK›;19;
BUäÕK;19;
BUäKA;19;
B‹TTNER;19;
BYSTRZYCKI;19;
BYTEL;19;
BéONÃK;19;
CABLK;19;
CALVITTI;19;
CAMARA;19;
C¡P;19;
CARMINE;19;
CIKL;19;
CILICH;19;
CIMA;19;
CÕSAR;19;
CITOVSK›;19;
COLLER;19;
CRH¡N;19;
CSAVOJ;19;
CS÷LLE;19;
CVE»KA;19;
CYRMON;19;
CZICZU;19;
CZOLKO;19;
»ABAJ;19;
»¡BEL;19;
»AMPA;19;
»AMPULA;19;
»AMPULKA;19;
»ASNOCHA;19;
»E»MAN;19;
»EMERKA;19;
»EP¡K;19;
»ERNO;19;
»ERNOHUB;19;
»ERVENICK›;19;
»ESPIVA;19;
»ÕK;19;
»ORNYJ;19;
»UäKA;19;
DADAK;19;
DANYå;19;
DAUDA;19;
DEINGRUBER;19;
DEJM;19;
DÕFKO;19;
DINI»;19;
DIRGAS;19;
DLAPAL;19;
DLESEK;19;
DLEäTÕK;19;
DMEJCHAL;19;
DOBAL;19;
DOBR;19;
DOBRUä;19;
DOBÿENSK›;19;
DO»EK;19;
DOMNOSIL;19;
DON¡TH;19;
DONO;19;
DORNÕK;19;
DOUBÕNEK;19;
DOVALA;19;
DRABO“;19;
DRAGAN;19;
DRATNAL;19;
DRAéœ¡K;19;
DRL›;19;
DRNKA;19;
DUBÃDA;19;
œUBEK;19;
DUBRAVA;19;
DUDI»;19;
DUCHTÕK;19;
œURIäKA;19;
DURK¡»;19;
œUROVI»;19;
DURäPEK;19;
DZINGEL;19;
EGYDY;19;
EICH;19;
EISENKOLB;19;
ELISEK;19;
ELLEDER;19;
ELLMANN;19;
EäTOK;19;
F¡BORSK›;19;
FƒHNRICH;19;
FAHRNER;19;
F¡RY;19;
FEDOROV;19;
FEIFERLÕK;19;
FEJCO;19;
FENDEK;19;
FERIK;19;
FERSTL;19;
FIEBIGER;19;
FIL¡SEK;19;
FIMBINGER;19;
FINSTRLE;19;
FLAJäAR;19;
FLE»EK;19;
FRAIBIä;19;
FREIMANN;19;
FREJA;19;
FRIS;19;
FRO“KA;19;
FRYZELKA;19;
FUIS;19;
GAIDOä;19;
GAJ¡REK;19;
GAJDACZEK;19;
GAJOVSK›;19;
GAºA;19;
GALANSK›;19;
GALLOVI»;19;
GALUä»¡K;19;
GAREIS;19;
GARGALÕK;19;
GARREIS;19;
GASTA;19;
GAä;19;
G…BA;19;
GIBIä;19;
GIRETH;19;
GITTLER;19;
G÷GH;19;
GOLDEFUS;19;
GONGALA;19;
G”RNIAK;19;
G÷TTINGER;19;
G÷TTLICHER;19;
GRAMETBAUER;19;
GREGORIDES;19;
GREäO;19;
GRIB;19;
GUMUL¡K;19;
GURN›;19;
GYGAL;19;
HAALA;19;
HABRCETL;19;
HACAR;19;
HAINDL;19;
HAJI»;19;
HALALA;19;
HALAM¡SEK;19;
HAMETA;19;
HAMILTON;19;
H¡MOR;19;
HAMP;19;
HAMéA;19;
HA“¡»EK;19;
HAN¡»ÕK;19;
HANOUT;19;
HANZLIK;19;
HAR»ARÕK;19;
HARMADY;19;
HARNÕK;19;
HARNOL;19;
